gene_name	exons_length	exons_GC_content	No_of_exons
MIR4284	81	0.567901234568	1
MIR4285	85	0.611764705882	1
MIR4287	78	0.5	1
MIR4288	67	0.522388059701	1
MIR4289	70	0.571428571429	1
MIR429	83	0.578313253012	1
MIR4290	95	0.547368421053	1
MIR4291	65	0.676923076923	1
MIR4292	67	0.701492537313	1
MIR4294	76	0.631578947368	1
MIR4295	85	0.458823529412	1
MIR4296	88	0.568181818182	1
MIR4297	76	0.684210526316	1
MIR4298	73	0.561643835616	1
MIR4299	72	0.444444444444	1
MIR4300	96	0.427083333333	1
MIR4301	66	0.560606060606	1
MIR4302	60	0.516666666667	1
MIR4303	66	0.439393939394	1
MIR4304	62	0.596774193548	1
MIR4305	102	0.441176470588	1
MIR4306	91	0.494505494505	1
MIR4307	84	0.321428571429	1
MIR4308	81	0.407407407407	1
MIR4309	83	0.542168674699	1
MIR431	114	0.587719298246	1
MIR4310	57	0.614035087719	1
MIR4311	100	0.57	1
MIR4312	76	0.592105263158	1
MIR4313	101	0.663366336634	1
MIR4314	92	0.597826086957	1
MIR4315-1	219	0.561643835616	3
MIR4315-2	219	0.561643835616	3
MIR4316	71	0.647887323944	1
MIR4317	65	0.369230769231	1
MIR4318	81	0.456790123457	1
MIR4319	85	0.529411764706	1
MIR432	94	0.521276595745	1
MIR4320	65	0.461538461538	1
MIR4321	80	0.725	1
MIR4322	73	0.753424657534	1
MIR4323	69	0.739130434783	1
MIR4324	72	0.513888888889	1
MIR4325	90	0.5	1
MIR4326	59	0.64406779661	1
MIR4327	85	0.541176470588	1
MIR4328	56	0.446428571429	1
MIR4329	71	0.464788732394	1
MIR433	93	0.537634408602	1
MIR4330	105	0.52380952381	1
MIR4417	73	0.630136986301	1
MIR4420	77	0.493506493506	1
MIR4422	83	0.506024096386	1
MIR4423	80	0.4125	1
MIR4424	86	0.348837209302	1
MIR4426	60	0.383333333333	2
MIR4427	68	0.397058823529	1
MIR4429	73	0.534246575342	1
MIR4432	84	0.511904761905	1
MIR4434	53	0.339622641509	1
MIR4435-1	160	0.55	2
MIR4435-2	148	0.554054054054	2
MIR4436A	85	0.552941176471	1
MIR4436B1	182	0.582417582418	2
MIR4437	60	0.533333333333	1
MIR4439	80	0.425	1
MIR4440	98	0.581632653061	1
MIR4441	100	0.51	1
MIR4442	67	0.626865671642	1
MIR4443	53	0.566037735849	1
MIR4444-1	146	0.58904109589	2
MIR4446	67	0.537313432836	1
MIR4449	66	0.863636363636	1
MIR4450	65	0.584615384615	1
MIR4451	66	0.515151515152	1
MIR4453	89	0.640449438202	1
MIR4454	52	0.538461538462	1
MIR4456	43	0.488372093023	1
MIR4457	68	0.426470588235	1
MIR4458	75	0.453333333333	1
MIR4460	86	0.418604651163	1
MIR4461	74	0.486486486486	1
MIR4462	58	0.586206896552	1
MIR4464	92	0.358695652174	1
MIR4465	70	0.5	1
MIR4466	54	0.851851851852	1
MIR4467	63	0.666666666667	1
MIR4468	64	0.546875	1
MIR4469	79	0.721518987342	1
MIR4470	72	0.569444444444	1
MIR4471	83	0.301204819277	1
MIR4472-1	80	0.5625	1
MIR4472-2	67	0.582089552239	1
MIR4473	91	0.472527472527	1
MIR4474	78	0.461538461538	1
MIR4475	61	0.377049180328	1
MIR4476	70	0.542857142857	1
MIR4478	86	0.651162790698	1
MIR4479	71	0.704225352113	1
MIR448	111	0.531531531532	1
MIR4480	71	0.535211267606	1
MIR4482-1	70	0.485714285714	1
MIR4483	62	0.322580645161	1
MIR4484	83	0.457831325301	1
MIR4485	57	0.614035087719	1
MIR4486	63	0.571428571429	1
MIR4488	62	0.822580645161	1
MIR4489	62	0.661290322581	1
MIR4490	84	0.380952380952	1
MIR4491	66	0.439393939394	1
MIR4492	80	0.7625	1
MIR4493	73	0.534246575342	1
MIR4497	89	0.831460674157	1
MIR4498	66	0.606060606061	1
MIR4499	69	0.420289855072	1
MIR449A	91	0.428571428571	1
MIR449B	97	0.484536082474	1
MIR449C	92	0.467391304348	1
MIR4500	76	0.421052631579	1
MIR4500HG	1675	0.382686567164	6
MIR4503	83	0.240963855422	1
MIR4505	73	0.684931506849	1
MIR4508	70	0.8	1
MIR4509-1	282	0.31914893617	3
MIR4509-2	282	0.31914893617	3
MIR4509-3	282	0.31914893617	3
MIR450A1	91	0.274725274725	1
MIR450A2	100	0.29	1
MIR450B	78	0.282051282051	1
MIR4510	68	0.397058823529	1
MIR4511	87	0.367816091954	1
MIR4513	86	0.546511627907	1
MIR4514	57	0.456140350877	1
MIR4515	81	0.716049382716	1
MIR4516	86	0.720930232558	1
MIR4517	79	0.481012658228	1
MIR4518	83	0.55421686747	1
MIR4519	58	0.637931034483	1
MIR451A	72	0.416666666667	1
MIR451B	68	0.411764705882	1
MIR452	85	0.411764705882	1
MIR4520A	70	0.457142857143	1
MIR4520B	54	0.444444444444	1
MIR4521	60	0.416666666667	1
MIR4522	87	0.712643678161	1
MIR4523	69	0.768115942029	1
MIR4524A	69	0.434782608696	1
MIR4526	87	0.655172413793	1
MIR4529	78	0.512820512821	1
MIR4530	56	0.767857142857	1
MIR4531	47	0.574468085106	1
MIR4532	51	0.666666666667	1
MIR4533	71	0.591549295775	1
MIR4534	60	0.55	1
MIR4535	59	0.559322033898	1
MIR4536-1	61	0.311475409836	1
MIR454	115	0.391304347826	1
MIR4540	55	0.527272727273	1
MIR455	96	0.541666666667	1
MIR4632	78	0.692307692308	1
MIR4633	79	0.569620253165	1
MIR4634	54	0.796296296296	1
MIR4635	79	0.569620253165	1
MIR4636	80	0.45	1
MIR4637	84	0.309523809524	1
MIR4638	68	0.720588235294	1
MIR4639	84	0.440476190476	1
MIR4640	540	0.644444444444	6
MIR4641	80	0.65	1
MIR4642	82	0.585365853659	1
MIR4643	78	0.384615384615	1
MIR4644	84	0.595238095238	1
MIR4645	77	0.441558441558	1
MIR4646	441	0.587301587302	7
MIR4647	80	0.625	1
MIR4648	79	0.645569620253	1
MIR4649	83	0.650602409639	1
MIR4650-1	152	0.460526315789	2
MIR4650-2	152	0.460526315789	2
MIR4651	73	0.767123287671	1
MIR4652	78	0.384615384615	1
MIR4653	83	0.44578313253	1
MIR4654	76	0.565789473684	1
MIR4655	74	0.689189189189	1
MIR4656	75	0.706666666667	1
MIR4657	53	0.396226415094	1
MIR4658	65	0.584615384615	1
MIR4659A	81	0.382716049383	1
MIR4659B	73	0.397260273973	1
MIR4660	74	0.540540540541	1
MIR4661	74	0.472972972973	1
MIR4663	76	0.605263157895	1
MIR4664	71	0.661971830986	1
MIR4665	79	0.772151898734	1
MIR4666A	79	0.354430379747	1
MIR4667	79	0.544303797468	1
MIR4668	70	0.3	1
MIR4669	62	0.629032258065	1
MIR4670	75	0.453333333333	1
MIR4671	73	0.369863013699	1
MIR4672	81	0.592592592593	1
MIR4673	59	0.71186440678	1
MIR4674	87	0.827586206897	1
MIR4675	77	0.545454545455	1
MIR4676	72	0.444444444444	1
MIR4677	80	0.4625	1
MIR4678	74	0.324324324324	1
MIR4679-1	75	0.293333333333	1
MIR4679-2	77	0.298701298701	1
MIR4680	74	0.283783783784	1
MIR4681	72	0.597222222222	1
MIR4682	80	0.6375	1
MIR4683	81	0.641975308642	1
MIR4684	82	0.524390243902	1
MIR4685	77	0.636363636364	1
MIR4686	76	0.618421052632	1
MIR4687	80	0.65	1
MIR4688	83	0.638554216867	1
MIR4689	70	0.628571428571	1
MIR4690	60	0.7	1
MIR4691	85	0.623529411765	1
MIR4692	63	0.492063492063	1
MIR4693	75	0.293333333333	1
MIR4694	80	0.3625	1
MIR4695	87	0.67816091954	1
MIR4696	70	0.442857142857	1
MIR4697	78	0.628205128205	1
MIR4698	80	0.5375	1
MIR4699	74	0.364864864865	1
MIR4700	74	0.554054054054	1
MIR4701	82	0.585365853659	1
MIR4703	79	0.303797468354	1
MIR4705	71	0.380281690141	1
MIR4706	82	0.646341463415	1
MIR4707	80	0.7625	1
MIR4708	66	0.515151515152	1
MIR4709	72	0.486111111111	1
MIR4710	56	0.642857142857	1
MIR4711	70	0.471428571429	1
MIR4712	82	0.390243902439	1
MIR4713	75	0.533333333333	1
MIR4714	77	0.467532467532	1
MIR4715	79	0.493670886076	1
MIR4716	84	0.452380952381	1
MIR4717	72	0.597222222222	1
MIR4718	51	0.470588235294	1
MIR4719	84	0.261904761905	1
MIR4720	76	0.381578947368	1
MIR4721	89	0.651685393258	1
MIR4722	60	0.716666666667	1
MIR4723	84	0.535714285714	1
MIR4724	89	0.426966292135	1
MIR4725	90	0.633333333333	1
MIR4726	58	0.672413793103	1
MIR4727	55	0.509090909091	1
MIR4728	88	0.670454545455	1
MIR4729	72	0.430555555556	1
MIR4730	76	0.657894736842	1
MIR4731	70	0.642857142857	1
MIR4732	76	0.644736842105	1
MIR4733	76	0.526315789474	1
MIR4734	70	0.842857142857	1
MIR4735	69	0.376811594203	1
MIR4736	47	0.617021276596	1
MIR4737	81	0.62962962963	1
MIR4738	87	0.540229885057	1
MIR4739	74	0.689189189189	1
MIR4740	63	0.68253968254	1
MIR4741	90	0.811111111111	1
MIR4742	85	0.341176470588	1
MIR4743	90	0.555555555556	1
MIR4744	82	0.365853658537	1
MIR4745	92	0.760869565217	1
MIR4746	71	0.676056338028	1
MIR4747	54	0.62962962963	1
MIR4748	82	0.585365853659	1
MIR4749	77	0.662337662338	1
MIR4750	67	0.716417910448	1
MIR4751	74	0.675675675676	1
MIR4752	72	0.472222222222	1
MIR4753	83	0.385542168675	1
MIR4754	89	0.696629213483	1
MIR4755	72	0.472222222222	1
MIR4756	78	0.512820512821	1
MIR4757	77	0.636363636364	1
MIR4758	88	0.715909090909	1
MIR4759	83	0.313253012048	1
MIR4760	80	0.3375	1
MIR4761	82	0.621951219512	1
MIR4762	75	0.44	1
MIR4763	92	0.771739130435	1
MIR4764	88	0.477272727273	1
MIR4765	77	0.415584415584	1
MIR4766	76	0.368421052632	1
MIR4767	78	0.820512820513	1
MIR4768	74	0.432432432432	1
MIR4769	77	0.558441558442	1
MIR4770	58	0.448275862069	1
MIR4772	78	0.487179487179	1
MIR4773-1	78	0.487179487179	1
MIR4773-2	78	0.487179487179	1
MIR4774	76	0.342105263158	1
MIR4775	75	0.266666666667	1
MIR4776-1	80	0.5375	1
MIR4776-2	80	0.5375	1
MIR4777	86	0.290697674419	1
MIR4778	80	0.4125	1
MIR4779	83	0.361445783133	1
MIR4780	81	0.654320987654	1
MIR4781	76	0.539473684211	1
MIR4782	79	0.379746835443	1
MIR4783	82	0.743902439024	1
MIR4784	77	0.597402597403	1
MIR4785	73	0.808219178082	1
MIR4786	80	0.6	1
MIR4787	84	0.797619047619	1
MIR4788	80	0.4625	1
MIR4789	82	0.378048780488	1
MIR4790	79	0.354430379747	1
MIR4791	84	0.333333333333	1
MIR4792	74	0.72972972973	1
MIR4793	87	0.609195402299	1
MIR4794	75	0.4	1
MIR4795	89	0.292134831461	1
MIR4796	81	0.345679012346	1
MIR4797	71	0.43661971831	1
MIR4798	75	0.36	1
MIR4799	74	0.432432432432	1
MIR4800	80	0.5875	1
MIR4801	82	0.292682926829	1
MIR4802	80	0.475	1
MIR4803	74	0.351351351351	1
MIR4804	73	0.452054794521	1
MIR483	76	0.605263157895	1
MIR484	79	0.594936708861	1
MIR485	73	0.479452054795	1
MIR486	68	0.632352941176	1
MIR487A	80	0.4125	1
MIR487B	84	0.440476190476	1
MIR488	83	0.397590361446	1
MIR489	84	0.47619047619	1
MIR490	128	0.515625	1
MIR491	84	0.511904761905	1
MIR492	116	0.525862068966	1
MIR493	89	0.539325842697	1
MIR494	81	0.382716049383	1
MIR495	82	0.378048780488	1
MIR496	102	0.421568627451	1
MIR497	112	0.669642857143	1
MIR497HG	794	0.580604534005	3
MIR498	124	0.475806451613	1
MIR499A	122	0.598360655738	1
MIR499B	73	0.506849315068	1
MIR500A	84	0.559523809524	1
MIR500B	79	0.556962025316	1
MIR501	84	0.535714285714	1
MIR502	86	0.558139534884	1
MIR503	71	0.591549295775	1
MIR504	83	0.55421686747	1
MIR5047	100	0.48	1
MIR505	84	0.52380952381	1
MIR506	124	0.41935483871	1
MIR507	94	0.404255319149	1
MIR508	115	0.452173913043	1
MIR509-1	185	0.437837837838	2
MIR509-2	182	0.43956043956	2
MIR509-3	227	0.422907488987	3
MIR5095	80	0.6	3
MIR510	74	0.445945945946	1
MIR511-1	174	0.390804597701	2
MIR511-2	174	0.390804597701	2
MIR512-1	168	0.52380952381	2
MIR512-2	196	0.540816326531	2
MIR514A1	98	0.397959183673	1
MIR514A2	176	0.409090909091	2
MIR514A3	176	0.409090909091	2
MIR514B	80	0.425	1
MIR515-1	166	0.421686746988	2
MIR515-2	166	0.421686746988	2
MIR516A1	90	0.444444444444	1
MIR516A2	90	0.433333333333	1
MIR516B1	90	0.422222222222	1
MIR516B2	85	0.411764705882	1
MIR517A	87	0.425287356322	1
MIR517B	67	0.44776119403	1
MIR517C	95	0.421052631579	1
MIR518A1	85	0.470588235294	1
MIR518A2	87	0.471264367816	1
MIR518B	83	0.493975903614	1
MIR518C	101	0.445544554455	1
MIR518D	87	0.494252873563	1
MIR518E	88	0.477272727273	1
MIR518F	87	0.413793103448	1
MIR519A1	85	0.447058823529	1
MIR519A2	87	0.448275862069	1
MIR519B	81	0.432098765432	1
MIR519C	87	0.425287356322	1
MIR519D	88	0.465909090909	1
MIR519E	84	0.392857142857	1
MIR520A	85	0.482352941176	1
MIR520B	61	0.459016393443	1
MIR520C	87	0.448275862069	1
MIR520D	87	0.425287356322	1
MIR520E	87	0.436781609195	1
MIR520F	87	0.48275862069	1
MIR520G	90	0.444444444444	1
MIR520H	88	0.431818181818	1
MIR521-1	87	0.448275862069	1
MIR521-2	87	0.436781609195	1
MIR522	87	0.448275862069	1
MIR523	87	0.48275862069	1
MIR524	87	0.471264367816	1
MIR525	85	0.470588235294	1
MIR526A1	85	0.458823529412	1
MIR526A2	65	0.446153846154	1
MIR526B	83	0.457831325301	1
MIR527	85	0.423529411765	1
MIR532	91	0.516483516484	1
MIR539	78	0.307692307692	1
MIR541	84	0.535714285714	1
MIR542	97	0.474226804124	1
MIR543	78	0.384615384615	1
MIR545	106	0.415094339623	1
MIR548A1	97	0.360824742268	1
MIR548A2	84	0.357142857143	4
MIR548A3	83	0.33734939759	3
MIR548AA1	44	0.340909090909	3
MIR548AA2	84	0.345238095238	4
MIR548AC	85	0.341176470588	3
MIR548AD	30	0.333333333333	1
MIR548AE2	67	0.313432835821	4
MIR548AI	84	0.27380952381	5
MIR548AJ2	51	0.294117647059	3
MIR548AL	60	0.283333333333	2
MIR548AN	81	0.382716049383	5
MIR548B	97	0.371134020619	1
MIR548C	97	0.340206185567	1
MIR548D1	44	0.340909090909	3
MIR548D2	83	0.349397590361	4
MIR548F1	82	0.292682926829	4
MIR548F2	98	0.275510204082	1
MIR548F3	51	0.274509803922	3
MIR548F4	105	0.285714285714	1
MIR548F5	73	0.287671232877	5
MIR548G	83	0.301204819277	5
MIR548H2	84	0.345238095238	5
MIR548H3	162	0.345679012346	6
MIR548H4	83	0.325301204819	5
MIR548I1	149	0.389261744966	1
MIR548I2	149	0.369127516779	1
MIR548I3	149	0.375838926174	1
MIR548I4	61	0.295081967213	3
MIR548J	112	0.446428571429	1
MIR548K	116	0.344827586207	1
MIR548M	35	0.371428571429	1
MIR548N	79	0.341772151899	5
MIR548O2	63	0.365079365079	2
MIR548Q	81	0.296296296296	4
MIR548T	53	0.301886792453	4
MIR548W	72	0.388888888889	4
MIR548X	30	0.366666666667	1
MIR548Y	110	0.427272727273	1
MIR548Z	97	0.340206185567	1
MIR549	96	0.395833333333	1
MIR550A1	97	0.505154639175	1
MIR550A2	97	0.536082474227	1
MIR550A3	95	0.505263157895	1
MIR550B1	97	0.505154639175	1
MIR550B2	97	0.536082474227	1
MIR551A	95	0.621052631579	1
MIR551B	96	0.53125	1
MIR553	68	0.323529411765	1
MIR554	96	0.489583333333	1
MIR555	96	0.489583333333	1
MIR556	95	0.273684210526	1
MIR557	98	0.540816326531	1
MIR558	94	0.425531914894	1
MIR559	96	0.34375	1
MIR561	97	0.453608247423	1
MIR563	79	0.443037974684	1
MIR564	94	0.765957446809	1
MIR567	98	0.316326530612	1
MIR568	95	0.242105263158	1
MIR569	96	0.322916666667	1
MIR570	97	0.371134020619	1
MIR572	95	0.789473684211	1
MIR573	99	0.434343434343	1
MIR574	96	0.65625	1
MIR575	94	0.542553191489	1
MIR577	96	0.395833333333	1
MIR578	96	0.34375	1
MIR580	97	0.298969072165	1
MIR581	96	0.364583333333	1
MIR583	75	0.466666666667	1
MIR585	94	0.542553191489	1
MIR586	97	0.329896907216	1
MIR589	99	0.626262626263	1
MIR590	97	0.350515463918	1
MIR591	95	0.410526315789	1
MIR592	97	0.453608247423	1
MIR593	100	0.61	1
MIR595	96	0.53125	1
MIR596	77	0.727272727273	1
MIR597	97	0.443298969072	1
MIR598	97	0.536082474227	1
MIR599	95	0.421052631579	1
MIR600	98	0.561224489796	1
MIR600HG	5984	0.539772727273	1
MIR601	79	0.493670886076	1
MIR602	98	0.69387755102	1
MIR603	97	0.371134020619	1
MIR604	94	0.542553191489	1
MIR605	83	0.44578313253	1
MIR608	100	0.57	1
MIR609	95	0.484210526316	1
MIR610	96	0.40625	1
MIR611	67	0.597014925373	1
MIR612	100	0.65	1
MIR613	95	0.431578947368	1
MIR614	90	0.6	1
MIR615	96	0.708333333333	1
MIR617	97	0.453608247423	1
MIR618	98	0.459183673469	1
MIR620	95	0.210526315789	1
MIR621	96	0.552083333333	1
MIR622	96	0.520833333333	1
MIR623	98	0.520408163265	1
MIR624	97	0.40206185567	1
MIR626	94	0.31914893617	1
MIR627	97	0.350515463918	1
MIR628	95	0.410526315789	1
MIR629	97	0.59793814433	1
MIR630	97	0.340206185567	1
MIR631	75	0.613333333333	1
MIR632	94	0.659574468085	1
MIR634	97	0.525773195876	1
MIR635	98	0.438775510204	1
MIR636	99	0.787878787879	1
MIR637	99	0.616161616162	1
MIR638	100	0.81	1
MIR639	98	0.734693877551	1
MIR641	99	0.474747474747	1
MIR642A	97	0.546391752577	1
MIR642B	77	0.558441558442	1
MIR643	94	0.393617021277	1
MIR644A	94	0.329787234043	1
MIR645	94	0.563829787234	1
MIR647	96	0.666666666667	1
MIR648	94	0.63829787234	1
MIR650	96	0.645833333333	1
MIR651	97	0.298969072165	1
MIR653	96	0.364583333333	1
MIR654	81	0.530864197531	1
MIR655	97	0.350515463918	1
MIR656	78	0.371794871795	1
MIR657	98	0.622448979592	1
MIR658	100	0.71	1
MIR659	97	0.536082474227	1
MIR660	97	0.494845360825	1
MIR661	89	0.696629213483	1
MIR662	95	0.684210526316	1
MIR663A	93	0.763440860215	1
MIR663B	115	0.704347826087	1
MIR664	78	0.333333333333	1
MIR665	72	0.638888888889	1
MIR668	66	0.590909090909	1
MIR670	98	0.489795918367	1
MIR671	118	0.635593220339	1
MIR675	73	0.684931506849	1
MIR676	67	0.44776119403	1
MIR7-1	110	0.418181818182	1
MIR7-2	110	0.509090909091	1
MIR7-3	110	0.490909090909	1
MIR7-3HG	768	0.537760416667	3
MIR708	88	0.488636363636	1
MIR711	76	0.578947368421	1
MIR718	70	0.857142857143	1
MIR744	98	0.540816326531	1
MIR758	88	0.488636363636	1
MIR759	91	0.296703296703	1
MIR760	80	0.6375	1
MIR761	59	0.542372881356	1
MIR762	83	0.855421686747	1
MIR764	85	0.505882352941	1
MIR765	114	0.491228070175	1
MIR766	111	0.558558558559	1
MIR767	109	0.45871559633	1
MIR769	118	0.618644067797	1
MIR770	98	0.65306122449	1
MIR802	94	0.372340425532	1
MIR873	77	0.467532467532	1
MIR874	78	0.692307692308	1
MIR875	76	0.394736842105	1
MIR876	81	0.37037037037	1
MIR877	602	0.627906976744	7
MIR885	74	0.581081081081	1
MIR888	77	0.467532467532	1
MIR889	79	0.354430379747	1
MIR890	77	0.402597402597	1
MIR891A	79	0.430379746835	1
MIR891B	79	0.367088607595	1
MIR892A	75	0.493333333333	1
MIR892B	77	0.454545454545	1
MIR9-1	89	0.404494382022	1
MIR9-2	87	0.367816091954	1
MIR9-3	90	0.444444444444	1
MIR920	75	0.506666666667	1
MIR921	56	0.553571428571	1
MIR922	81	0.567901234568	1
MIR92A1	78	0.487179487179	1
MIR92A2	75	0.453333333333	1
MIR92B	96	0.75	1
MIR93	80	0.6	1
MIR933	77	0.662337662338	1
MIR934	83	0.433734939759	1
MIR935	91	0.791208791209	1
MIR936	98	0.540816326531	1
MIR937	86	0.697674418605	1
MIR938	83	0.481927710843	1
MIR939	82	0.743902439024	1
MIR940	94	0.765957446809	1
MIR941-1	117	0.709401709402	1
MIR941-2	117	0.717948717949	2
MIR941-3	345	0.710144927536	3
MIR941-4	345	0.715942028986	3
MIR942	86	0.441860465116	1
MIR943	94	0.670212765957	1
MIR944	88	0.329545454545	1
MIR96	77	0.480519480519	1
MIR98	119	0.428571428571	1
MIR99A	81	0.530864197531	1
MIR99B	70	0.671428571429	1
MIRLET7A1	80	0.425	1
MIRLET7A2	72	0.402777777778	1
MIRLET7A3	74	0.459459459459	1
MIRLET7B	83	0.530120481928	1
MIRLET7BHG	4717	0.630061479754	6
MIRLET7C	84	0.47619047619	1
MIRLET7D	87	0.48275862069	1
MIRLET7E	79	0.569620253165	1
MIRLET7F1	87	0.402298850575	1
MIRLET7F2	83	0.421686746988	1
MIRLET7G	84	0.5	1
MIRLET7I	84	0.535714285714	1
MIS12	2501	0.396241503399	3
MIS18A	1571	0.441120305538	5
MIS18BP1	4777	0.366338706301	17
MITD1	910	0.384615384615	7
MITF	6212	0.414520283323	17
MIXL1	699	0.660944206009	2
MKI67	12495	0.478431372549	15
MKI67IP	1738	0.39585730725	7
MKKS	2773	0.423728813559	7
MKL1	4490	0.613585746102	15
MKL2	8634	0.438035672921	17
MKLN1	11417	0.373828501358	20
MKNK1	2979	0.524337025848	16
MKNK2	4144	0.604247104247	15
MKRN1	3835	0.474054758801	9
MKRN2	2765	0.462567811935	8
MKRN3	2713	0.495023958717	1
MKRN7P	1633	0.491733006736	1
MKRN9P	1826	0.514238773275	1
MKS1	2542	0.540912667191	19
MKX	3906	0.421146953405	8
MLANA	1524	0.429133858268	5
MLC1	4174	0.574269286057	13
MLEC	6349	0.494408568278	5
MLF1	2822	0.374911410347	11
MLF1IP	2550	0.381176470588	13
MLF2	1923	0.596983879355	10
MLH1	2956	0.461096075778	22
MLH3	7896	0.415653495441	13
MLIP	1815	0.442975206612	13
MLK7-AS1	2537	0.433977138352	8
MLKL	2587	0.497487437186	12
MLL	16708	0.468518075174	37
MLL2	19419	0.590864617128	54
MLL3	16862	0.450183845333	59
MLL4	8469	0.634785688983	37
MLL5	7320	0.442349726776	29
MLLT1	4505	0.634184239734	12
MLLT10	6306	0.453219156359	28
MLLT10P1	555	0.320720720721	1
MLLT11	2158	0.462001853568	2
MLLT3	3439	0.421052631579	11
MLLT4	10409	0.451340186377	36
MLLT4-AS1	2311	0.555170921679	2
MLLT6	7500	0.584133333333	20
MLN	815	0.547239263804	7
MLNR	1239	0.668280871671	2
MLPH	3756	0.543130990415	16
MLST8	2260	0.654867256637	12
MLX	2669	0.52828774822	9
MLXIP	5476	0.59349890431	17
MLXIPL	3463	0.63297718741	19
MLYCD	2195	0.585421412301	5
MMAA	5943	0.372539121656	7
MMAB	4225	0.517869822485	10
MMACHC	2850	0.506666666667	4
MMADHC	1437	0.401530967293	8
MMD	2723	0.407271391847	7
MMD2	2486	0.553097345133	8
MME	6038	0.402285525008	26
MMEL1	2902	0.601654031702	24
MMGT1	3648	0.384868421053	4
MMP1	2396	0.444908180301	12
MMP10	1759	0.437180216032	10
MMP11	2261	0.61919504644	8
MMP12	1876	0.391791044776	10
MMP13	2719	0.389113644722	10
MMP14	3538	0.591577162239	10
MMP15	4437	0.659454586432	10
MMP16	6335	0.394790844515	10
MMP17	2408	0.687707641196	10
MMP19	3254	0.525199754149	9
MMP2	3843	0.553734061931	14
MMP20	1956	0.442229038855	10
MMP21	1914	0.541797283177	7
MMP23A	1812	0.67770419426	12
MMP23B	1240	0.699193548387	8
MMP24	4333	0.60027694438	9
MMP25	3551	0.658687693607	10
MMP26	991	0.466195761857	6
MMP27	1647	0.418943533698	10
MMP28	3035	0.596046128501	9
MMP3	1828	0.449124726477	10
MMP7	1119	0.433422698838	6
MMP8	3056	0.410994764398	10
MMP9	2336	0.623715753425	13
MMRN1	4969	0.372912054739	8
MMRN2	4179	0.573582196698	7
MMS19	3686	0.553445469343	31
MMS22L	8643	0.379960661807	25
MN1	7556	0.608523028057	2
MNAT1	1383	0.409255242227	8
MND1	1106	0.424050632911	10
MNDA	1667	0.380323935213	7
MNF1	506	0.559288537549	4
MNS1	2023	0.386060306476	10
MNT	4842	0.611937216026	6
MNX1	2614	0.677888293803	4
MOAP1	2417	0.490277203144	3
MOB1A	1329	0.416854778029	6
MOB1B	8668	0.343793262575	8
MOB2	1724	0.617749419954	7
MOB3A	3331	0.580006004203	5
MOB3B	6525	0.426666666667	4
MOB3C	2985	0.553768844221	5
MOB4	3947	0.356473270839	10
MOBP	5308	0.446119065561	7
MOCOS	2727	0.524385771911	15
MOCS1	4547	0.551132614911	12
MOCS2	1575	0.405714285714	8
MOCS3	2458	0.508543531326	1
MOG	25304	0.484982611445	80
MOGAT1	1096	0.457116788321	6
MOGAT2	1005	0.561194029851	6
MOGAT3	1407	0.587064676617	7
MOGS	3084	0.619649805447	6
